0 1 2
58 134 1
58 136 1
58 138 1
58 139 1
58 140 1
58 141 1
58 143 1
58 144 1
58 147 1
58 148 1
58 149 1
58 150 1
58 151 1
58 153 1
58 154 1
58 156 2
58 158 1
58 159 1
58 160 1
58 161 1
58 162 1
58 164 1
58 168 1
58 169 1
58 170 1
58 171 2
58 172 1
58 173 1
58 174 1
58 175 1
58 176 1
58 177 1
58 178 1
58 181 1
58 182 1
58 184 1
58 185 1
58 186 1
58 187 1
58 189 1
58 190 1
58 191 1
58 192 1
58 193 3
58 194 2
58 196 1
58 198 1
58 199 3
58 200 1
58 201 1
58 202 2
58 203 1
58 204 1
58 205 1
58 207 1
58 208 1
58 209 1
58 210 1
58 211 1
58 214 1
58 215 1
58 216 1
58 218 1
58 219 1
58 220 1
58 221 1
58 222 1
58 223 2
58 224 2
58 226 1
58 227 1
58 229 1
58 232 2
58 233 1
58 234 1
58 235 2
58 239 1
58 240 1
58 241 1
58 243 1
58 244 1
58 245 1
58 246 1
58 247 1
58 248 1
58 251 2
58 252 1
58 253 2
59 0 1
59 1 1
59 10 1
59 11 1
59 13 1
59 17 1
59 22 1
59 23 1
59 24 1
59 25 1
59 28 1
59 35 1
59 39 1
59 42 1
59 46 1
59 50 1
59 51 1
59 53 1
59 54 1
59 55 1
59 57 1
59 58 1
59 60 1
59 62 1
59 65 1
59 67 1
59 70 1
59 71 1
59 73 1
59 74 1
59 75 1
59 78 1
59 79 1
59 83 1
59 85 1
59 86 1
59 87 1
59 89 1
59 92 1
59 94 1
59 99 1
59 101 1
59 102 1
59 103 1
59 105 1
59 109 1
59 112 1
59 115 1
59 116 1
59 117 1
59 118 1
59 119 1
59 120 1
59 121 1
59 134 1
59 135 1
59 136 1
59 138 1
59 139 1
59 141 1
59 143 1
59 144 1
59 151 1
59 153 1
59 156 1
59 158 1
59 159 1
59 161 1
59 162 1
59 166 1
59 168 1
59 170 1
59 173 1
59 176 1
59 178 1
59 180 1
59 182 1
59 185 1
59 187 1
59 190 1
59 191 1
59 193 1
59 196 1
59 197 1
59 198 1
59 199 2
59 200 1
59 203 1
59 204 1
59 205 1
59 208 1
59 210 1
59 211 1
59 214 1
59 215 1
59 216 1
59 218 1
59 219 1
59 220 1
59 223 1
59 224 1
59 231 1
59 232 1
59 235 1
59 240 1
59 245 1
59 247 1
59 248 1
59 250 1
59 252 1
59 253 1
60 0 1
60 1 1
60 50 1
60 59 1
60 67 1
60 70 1
60 83 1
60 86 1
60 101 1
60 135 1
60 166 1
60 180 1
60 197 1
60 199 1
60 231 1
60 235 1
60 250 1
61 4 1
61 7 1
61 12 1
61 13 1
61 14 1
61 15 1
61 26 1
61 32 1
61 36 1
61 37 1
61 40 1
61 41 1
61 46 1
61 48 1
61 52 1
61 56 1
61 69 1
61 72 1
61 76 1
61 80 1
61 81 1
61 82 1
61 90 1
61 91 1
61 93 1
61 98 1
61 107 1
61 110 1
61 122 1
61 125 1
61 127 1
61 128 1
61 132 1
61 137 1
61 145 1
61 146 1
61 152 1
61 155 1
61 157 1
61 163 1
61 165 1
61 167 1
61 176 1
61 179 1
61 188 1
61 195 1
61 199 1
61 206 1
61 212 1
61 213 1
61 217 1
61 228 1
61 230 1
61 232 1
61 235 1
61 236 1
61 237 1
61 238 2
61 242 1
61 249 1
62 10 1
62 11 1
62 13 1
62 17 1
62 22 1
62 23 1
62 24 1
62 25 1
62 28 1
62 35 1
62 39 1
62 42 1
62 46 1
62 51 1
62 53 1
62 54 1
62 55 1
62 57 1
62 58 1
62 59 1
62 65 1
62 71 1
62 73 1
62 74 1
62 75 1
62 78 1
62 79 1
62 85 1
62 87 1
62 89 1
62 92 1
62 94 1
62 99 1
62 102 1
62 103 1
62 105 1
62 109 1
62 112 1
62 115 1
62 116 1
62 117 1
62 118 1
62 119 1
62 120 1
62 121 1
62 134 1
62 136 1
62 138 1
62 139 1
62 141 1
62 143 1
62 144 1
62 151 1
62 153 1
62 156 1
62 158 1
62 159 1
62 161 1
62 162 1
62 168 1
62 170 1
62 173 1
62 176 1
62 178 1
62 182 1
62 185 1
62 187 1
62 190 1
62 191 1
62 193 1
62 196 1
62 198 1
62 199 1
62 200 1
62 203 1
62 204 1
62 205 1
62 208 1
62 210 1
62 211 1
62 214 1
62 215 1
62 216 1
62 218 1
62 219 1
62 220 1
62 223 1
62 224 1
62 232 1
62 240 1
62 245 1
62 247 1
62 248 1
62 252 1
62 253 1
63 1 2
63 3 1
63 5 1
63 6 1
63 7 1
63 8 1
63 10 2
63 12 1
63 13 1
63 18 1
63 19 2
63 20 1
63 21 2
63 29 1
63 30 1
63 31 1
63 33 1
63 34 1
63 46 1
63 47 1
63 50 2
63 58 1
63 64 1
63 66 1
63 68 1
63 74 1
63 84 1
63 88 1
63 92 1
63 95 2
63 96 2
63 97 1
63 100 1
63 101 1
63 106 1
63 113 1
63 123 1
63 124 1
63 126 1
63 129 1
63 142 1
63 147 1
63 148 1
63 149 1
63 156 1
63 164 1
63 166 1
63 171 1
63 172 1
63 181 1
63 183 1
63 184 1
63 186 1
63 189 2
63 192 1
63 193 1
63 194 1
63 197 1
63 199 1
63 201 1
63 202 1
63 225 1
63 233 1
63 234 1
63 235 2
63 239 2
63 243 1
63 244 1
63 246 1
63 251 1
63 253 1
64 1 1
64 5 1
64 6 1
64 7 1
64 8 1
64 10 1
64 12 1
64 13 1
64 18 1
64 19 1
64 20 1
64 21 1
64 29 1
64 30 1
64 31 1
64 33 1
64 34 1
64 46 1
64 47 1
64 50 1
64 58 1
64 63 1
64 66 1
64 74 1
64 84 1
64 88 1
64 92 1
64 95 1
64 96 1
64 97 1
64 100 1
64 101 1
64 113 1
64 123 1
64 124 1
64 126 1
64 129 1
64 147 1
64 148 1
64 149 1
64 164 1
64 171 1
64 172 1
64 181 1
64 184 1
64 186 1
64 189 1
64 192 1
64 193 1
64 194 1
64 199 1
64 201 1
64 202 1
64 233 1
64 234 1
64 235 1
64 239 1
64 243 1
64 244 1
64 246 1
64 251 1
65 10 1
65 11 1
65 13 1
65 17 1
65 22 1
65 23 1
65 24 1
65 25 1
65 28 1
65 35 1
65 39 1
65 42 1
65 46 1
65 51 1
65 53 1
65 54 1
65 55 1
65 57 1
65 58 1
65 59 1
65 62 1
65 71 1
65 73 1
65 74 1
65 75 1
65 78 1
65 79 1
65 85 1
65 87 1
65 89 1
65 92 1
65 94 1
65 99 1
65 102 1
65 103 1
65 105 1
65 109 1
65 112 1
65 115 1
65 116 1
65 117 1
65 118 1
65 119 1
65 120 1
65 121 1
65 134 1
65 136 1
65 138 1
65 139 1
65 141 1
65 143 1
65 144 1
65 151 1
65 153 1
65 156 1
65 158 1
65 159 1
65 161 1
65 162 1
65 168 1
65 170 1
65 173 1
65 176 1
65 178 1
65 182 1
65 185 1
65 187 1
65 190 1
65 191 1
65 193 1
65 196 1
65 198 1
65 199 1
65 200 1
65 203 1
65 204 1
65 205 1
65 208 1
65 210 1
65 211 1
65 214 1
65 215 1
65 216 1
65 218 1
65 219 1
65 220 1
65 223 1
65 224 1
65 232 1
65 240 1
65 245 1
65 247 1
65 248 1
65 252 1
65 253 1
66 1 1
66 5 1
66 6 1
66 7 1
66 8 1
66 10 1
66 12 1
66 13 1
66 18 1
66 19 1
66 20 1
66 21 1
66 29 1
66 30 1
66 31 1
66 33 1
66 34 1
66 46 1
66 47 1
66 50 1
66 58 1
66 63 1
66 64 1
66 74 1
66 84 1
66 88 1
66 92 1
66 95 1
66 96 1
66 97 1
66 100 1
66 101 1
66 113 1
66 123 1
66 124 1
66 126 1
66 129 1
66 147 1
66 148 1
66 149 1
66 164 1
66 171 1
66 172 1
66 181 1
66 184 1
66 186 1
66 189 1
66 192 1
66 193 1
66 194 1
66 199 1
66 201 1
66 202 1
66 233 1
66 234 1
66 235 1
66 239 1
66 243 1
66 244 1
66 246 1
66 251 1
67 0 1
67 1 1
67 50 1
67 59 1
67 60 1
67 70 1
67 83 1
67 86 1
67 101 1
67 135 1
67 166 1
67 180 1
67 197 1
67 199 1
67 231 1
67 235 1
67 250 1
68 0 1
68 1 2
68 2 1
68 3 2
68 9 1
68 10 2
68 13 1
68 16 1
68 19 1
68 21 1
68 27 1
68 38 1
68 43 1
68 44 1
68 45 1
68 46 1
68 47 1
68 49 1
68 50 2
68 57 1
68 58 1
68 63 1
68 76 1
68 77 1
68 92 1
68 95 2
68 96 1
68 104 1
68 106 1
68 108 1
68 111 1
68 114 1
68 130 1
68 131 1
68 133 1
68 140 1
68 142 1
68 150 1
68 154 1
68 156 2
68 160 1
68 166 1
68 169 1
68 171 1
68 174 1
68 175 1
68 177 1
68 183 1
68 189 1
68 193 1
68 194 1
68 197 1
68 199 1
68 202 1
68 207 1
68 209 1
68 221 1
68 222 1
68 223 1
68 224 1
68 225 1
68 226 1
68 227 1
68 229 1
68 232 1
68 235 2
68 239 1
68 241 1
68 251 1
68 253 2
69 4 1
69 12 1
69 14 1
69 15 1
69 26 1
69 32 1
69 36 1
69 37 1
69 40 1
69 41 1
69 48 1
69 56 1
69 61 1
69 72 1
69 80 1
69 82 1
69 90 1
69 91 1
69 93 1
69 98 1
69 107 1
69 110 1
69 122 1
69 125 1
69 127 1
69 128 1
69 132 1
69 137 1
69 145 1
69 146 1
69 152 1
69 155 1
69 157 1
69 163 1
69 165 1
69 167 1
69 176 1
69 179 1
69 188 1
69 195 1
69 199 1
69 206 1
69 212 1
69 217 1
69 228 1
69 232 1
69 235 1
69 236 1
69 237 1
69 238 1
69 242 1
69 249 1
70 0 1
70 1 1
70 50 1
70 59 1
70 60 1
70 67 1
70 83 1
70 86 1
70 101 1
70 135 1
70 166 1
70 180 1
70 197 1
70 199 1
70 231 1
70 235 1
70 250 1
71 10 1
71 11 1
71 13 1
71 17 1
71 22 1
71 23 1
71 24 1
71 25 1
71 28 1
71 35 1
71 39 1
71 42 1
71 46 1
71 51 1
71 53 1
71 54 1
71 55 1
71 57 1
71 58 1
71 59 1
71 62 1
71 65 1
71 73 1
71 74 1
71 75 1
71 78 1
71 79 1
71 85 1
71 87 1
71 89 1
71 92 1
71 94 1
71 99 1
71 102 1
71 103 1
71 105 1
71 109 1
71 112 1
71 115 1
71 116 1
71 117 1
71 118 1
71 119 1
71 120 1
71 121 1
71 134 1
71 136 1
71 138 1
71 139 1
71 141 1
71 143 1
71 144 1
71 151 1
71 153 1
71 156 1
71 158 1
71 159 1
71 161 1
71 162 1
71 168 1
71 170 1
71 173 1
71 176 1
71 178 1
71 182 1
71 185 1
71 187 1
71 190 1
71 191 1
71 193 1
71 196 1
71 198 1
71 199 1
71 200 1
71 203 1
71 204 1
71 205 1
71 208 1
71 210 1
71 211 1
71 214 1
71 215 1
71 216 1
71 218 1
71 219 1
71 220 1
71 223 1
71 224 1
71 232 1
71 240 1
71 245 1
71 247 1
71 248 1
71 252 1
71 253 1
72 4 1
72 12 1
72 14 1
72 15 1
72 26 1
72 32 1
72 36 1
72 37 1
72 40 1
72 41 1
72 48 1
72 56 1
72 61 1
72 69 1
72 80 1
72 82 1
72 90 1
72 91 1
72 93 1
72 98 1
72 107 1
72 110 1
72 122 1
72 125 1
72 127 1
72 128 1
72 132 1
72 137 1
72 145 1
72 146 1
72 152 1
72 155 1
72 157 1
72 163 1
72 165 1
72 167 1
72 176 1
72 179 1
72 188 1
72 195 1
72 199 1
72 206 1
72 212 1
72 217 1
72 228 1
72 232 1
72 235 1
72 236 1
72 237 1
72 238 1
72 242 1
72 249 1
73 10 1
73 11 1
73 13 1
73 17 1
73 22 1
73 23 1
73 24 1
73 25 1
73 28 1
73 35 1
73 39 1
73 42 1
73 46 1
73 51 1
73 53 1
73 54 1
73 55 1
73 57 1
73 58 1
73 59 1
73 62 1
73 65 1
73 71 1
73 74 1
73 75 1
73 78 1
73 79 1
73 85 1
73 87 1
73 89 1
73 92 1
73 94 1
73 99 1
73 102 1
73 103 1
73 105 1
73 109 1
73 112 1
73 115 1
73 116 1
73 117 1
73 118 1
73 119 1
73 120 1
73 121 1
73 134 1
73 136 1
73 138 1
73 139 1
73 141 1
73 143 1
73 144 1
73 151 1
73 153 1
73 156 1
73 158 1
73 159 1
73 161 1
73 162 1
73 168 1
73 170 1
73 173 1
73 176 1
73 178 1
73 182 1
73 185 1
73 187 1
73 190 1
73 191 1
73 193 1
73 196 1
73 198 1
73 199 1
73 200 1
73 203 1
73 204 1
73 205 1
73 208 1
73 210 1
73 211 1
73 214 1
73 215 1
73 216 1
73 218 1
73 219 1
73 220 1
73 223 1
73 224 1
73 232 1
73 240 1
73 245 1
73 247 1
73 248 1
73 252 1
73 253 1
74 1 1
74 5 1
74 6 1
74 7 1
74 8 1
74 10 2
74 11 1
74 12 1
74 13 2
74 17 1
74 18 1
74 19 1
74 20 1
74 21 1
74 22 1
74 23 1
74 24 1
74 25 1
74 28 1
74 29 1
74 30 1
74 31 1
74 33 1
74 34 1
74 35 1
74 39 1
74 42 1
74 46 2
74 47 1
74 50 1
74 51 1
74 53 1
74 54 1
74 55 1
74 57 1
74 58 2
74 59 1
74 62 1
74 63 1
74 64 1
74 65 1
74 66 1
74 71 1
74 73 1
74 75 1
74 78 1
74 79 1
74 84 1
74 85 1
74 87 1
74 88 1
74 89 1
74 92 2
74 94 1
74 95 1
74 96 1
74 97 1
74 99 1
74 100 1
74 101 1
74 102 1
74 103 1
74 105 1
74 109 1
74 112 1
74 113 1
74 115 1
74 116 1
74 117 1
74 118 1
74 119 1
74 120 1
74 121 1
74 123 1
74 124 1
74 126 1
74 129 1
74 134 1
74 136 1
74 138 1
74 139 1
74 141 1
74 143 1
74 144 1
74 147 1
74 148 1
74 149 1
74 151 1
74 153 1
74 156 1
74 158 1
74 159 1
74 161 1
74 162 1
74 164 1
74 168 1
74 170 1
74 171 1
74 172 1
74 173 1
74 176 1
74 178 1
74 181 1
74 182 1
74 184 1
74 185 1
74 186 1
74 187 1
74 189 1
74 190 1
74 191 1
74 192 1
74 193 2
74 194 1
74 196 1
74 198 1
74 199 2
74 200 1
74 201 1
74 202 1
74 203 1
74 204 1
74 205 1
74 208 1
74 210 1
74 211 1
74 214 1
74 215 1
74 216 1
74 218 1
74 219 1
74 220 1
74 223 1
74 224 1
74 232 1
74 233 1
74 234 1
74 235 1
74 239 1
74 240 1
74 243 1
74 244 1
74 245 1
74 246 1
74 247 1
74 248 1
74 251 1
74 252 1
74 253 1
75 10 1
75 11 1
75 13 1
75 17 1
75 22 1
75 23 1
75 24 1
75 25 1
75 28 1
75 35 1
75 39 1
75 42 1
75 46 1
75 51 1
75 53 1
75 54 1
75 55 1
75 57 1
75 58 1
75 59 1
75 62 1
75 65 1
75 71 1
75 73 1
75 74 1
75 78 1
75 79 1
75 85 1
75 87 1
75 89 1
75 92 1
75 94 1
75 99 1
75 102 1
75 103 1
75 105 1
75 109 1
75 112 1
75 115 1
75 116 1
75 117 1
75 118 1
75 119 1
75 120 1
75 121 1
75 134 1
75 136 1
75 138 1
75 139 1
75 141 1
75 143 1
75 144 1
75 151 1
75 153 1
75 156 1
75 158 1
75 159 1
75 161 1
75 162 1
75 168 1
75 170 1
75 173 1
75 176 1
75 178 1
75 182 1
75 185 1
75 187 1
75 190 1
75 191 1
75 193 1
75 196 1
75 198 1
75 199 1
75 200 1
75 203 1
75 204 1
75 205 1
75 208 1
75 210 1
75 211 1
75 214 1
75 215 1
75 216 1
75 218 1
75 219 1
75 220 1
75 223 1
75 224 1
75 232 1
75 240 1
75 245 1
75 247 1
75 248 1
75 252 1
75 253 1
76 0 1
76 1 1
76 2 1
76 3 1
76 7 1
76 9 1
76 10 1
76 13 2
76 16 1
76 27 1
76 38 1
76 43 1
76 44 1
76 45 1
76 46 2
76 47 1
76 49 1
76 50 1
76 52 1
76 57 1
76 58 1
76 61 1
76 68 1
76 77 1
76 81 1
76 92 1
76 95 1
76 104 1
76 108 1
76 111 1
76 114 1
76 130 1
76 131 1
76 133 1
76 140 1
76 150 1
76 154 1
76 156 1
76 160 1
76 169 1
76 171 1
76 174 1
76 175 1
76 177 1
76 193 1
76 194 1
76 199 1
76 202 1
76 207 1
76 209 1
76 213 1
76 221 1
76 222 1
76 223 1
76 224 1
76 226 1
76 227 1
76 229 1
76 230 1
76 232 1
76 235 1
76 238 1
76 241 1
76 251 1
76 253 1
77 0 1
77 1 1
77 2 1
77 3 1
77 9 1
77 10 1
77 13 1
77 16 1
77 27 1
77 38 1
77 43 1
77 44 1
77 45 1
77 46 1
77 47 1
77 49 1
77 50 1
77 57 1
77 58 1
77 68 1
77 76 1
77 92 1
77 95 1
77 104 1
77 108 1
77 111 1
77 114 1
77 130 1
77 131 1
77 133 1
77 140 1
77 150 1
77 154 1
77 156 1
77 160 1
77 169 1
77 171 1
77 174 1
77 175 1
77 177 1
77 193 1
77 194 1
77 199 1
77 202 1
77 207 1
77 209 1
77 221 1
77 222 1
77 223 1
77 224 1
77 226 1
77 227 1
77 229 1
77 232 1
77 235 1
77 241 1
77 251 1
77 253 1
78 10 1
78 11 1
78 13 1
78 17 1
78 22 1
78 23 1
78 24 1
78 25 1
78 28 1
78 35 1
78 39 1
78 42 1
78 46 1
78 51 1
78 53 1
78 54 1
78 55 1
78 57 1
78 58 1
78 59 1
78 62 1
78 65 1
78 71 1
78 73 1
78 74 1
78 75 1
78 79 1
78 85 1
78 87 1
78 89 1
78 92 1
78 94 1
78 99 1
78 102 1
78 103 1
78 105 1
78 109 1
78 112 1
78 115 1
78 116 1
78 117 1
78 118 1
78 119 1
78 120 1
78 121 1
78 134 1
78 136 1
78 138 1
78 139 1
78 141 1
78 143 1
78 144 1
78 151 1
78 153 1
78 156 1
78 158 1
78 159 1
78 161 1
78 162 1
78 168 1
78 170 1
78 173 1
78 176 1
78 178 1
78 182 1
78 185 1
78 187 1
78 190 1
78 191 1
78 193 1
78 196 1
78 198 1
78 199 1
78 200 1
78 203 1
78 204 1
78 205 1
78 208 1
78 210 1
78 211 1
78 214 1
78 215 1
78 216 1
78 218 1
78 219 1
78 220 1
78 223 1
78 224 1
78 232 1
78 240 1
78 245 1
78 247 1
78 248 1
78 252 1
78 253 1
79 10 1
79 11 1
79 13 1
79 17 1
79 22 1
79 23 1
79 24 1
79 25 1
79 28 1
79 35 1
79 39 1
79 42 1
79 46 1
79 51 1
79 53 1
79 54 1
79 55 1
79 57 1
79 58 1
79 59 1
79 62 1
79 65 1
79 71 1
79 73 1
79 74 1
79 75 1
79 78 1
79 85 1
79 87 1
79 89 1
79 92 1
79 94 1
79 99 1
79 102 1
79 103 1
79 105 1
79 109 1
79 112 1
79 115 1
79 116 1
79 117 1
79 118 1
79 119 1
79 120 1
79 121 1
79 134 1
79 136 1
79 138 1
79 139 1
79 141 1
79 143 1
79 144 1
79 151 1
79 153 1
79 156 1
79 158 1
79 159 1
79 161 1
79 162 1
79 168 1
79 170 1
79 173 1
79 176 1
79 178 1
79 182 1
79 185 1
79 187 1
79 190 1
79 191 1
79 193 1
79 196 1
79 198 1
79 199 1
79 200 1
79 203 1
79 204 1
79 205 1
79 208 1
79 210 1
79 211 1
79 214 1
79 215 1
79 216 1
79 218 1
79 219 1
79 220 1
79 223 1
79 224 1
79 232 1
79 240 1
79 245 1
79 247 1
79 248 1
79 252 1
79 253 1
80 4 1
80 12 1
80 14 1
80 15 1
80 26 1
80 32 1
80 36 1
80 37 1
80 40 1
80 41 1
80 48 1
80 56 1
80 61 1
80 69 1
80 72 1
80 82 1
80 90 1
80 91 1
80 93 1
80 98 1
80 107 1
80 110 1
80 122 1
80 125 1
80 127 1
80 128 1
80 132 1
80 137 1
80 145 1
80 146 1
80 152 1
80 155 1
80 157 1
80 163 1
80 165 1
80 167 1
80 176 1
80 179 1
80 188 1
80 195 1
80 199 1
80 206 1
80 212 1
80 217 1
80 228 1
80 232 1
80 235 1
80 236 1
80 237 1
80 238 1
80 242 1
80 249 1
81 7 1
81 13 1
81 46 1
81 52 1
81 61 1
81 76 1
81 213 1
81 230 1
81 238 1
82 4 1
82 12 1
82 14 1
82 15 1
82 26 1
82 32 1
82 36 1
82 37 1
82 40 1
82 41 1
82 48 1
82 56 1
82 61 1
82 69 1
82 72 1
82 80 1
82 90 1
82 91 1
82 93 1
82 98 1
82 107 1
82 110 1
82 122 1
82 125 1
82 127 1
82 128 1
82 132 1
82 137 1
82 145 1
82 146 1
82 152 1
82 155 1
82 157 1
82 163 1
82 165 1
82 167 1
82 176 1
82 179 1
82 188 1
82 195 1
82 199 1
82 206 1
82 212 1
82 217 1
82 228 1
82 232 1
82 235 1
82 236 1
82 237 1
82 238 1
82 242 1
82 249 1
83 0 1
83 1 1
83 50 1
83 59 1
83 60 1
83 67 1
83 70 1
83 86 1
83 101 1
83 135 1
83 166 1
83 180 1
83 197 1
83 199 1
83 231 1
83 235 1
83 250 1
84 1 1
84 5 1
84 6 1
84 7 1
84 8 1
84 10 1
84 12 1
84 13 1
84 18 1
84 19 1
84 20 1
84 21 1
84 29 1
84 30 1
84 31 1
84 33 1
84 34 1
84 46 1
84 47 1
84 50 1
84 58 1
84 63 1
84 64 1
84 66 1
84 74 1
84 88 1
84 92 1
84 95 1
84 96 1
84 97 1
84 100 1
84 101 1
84 113 1
84 123 1
84 124 1
84 126 1
84 129 1
84 147 1
84 148 1
84 149 1
84 164 1
84 171 1
84 172 1
84 181 1
84 184 1
84 186 1
84 189 1
84 192 1
84 193 1
84 194 1
84 199 1
84 201 1
84 202 1
84 233 1
84 234 1
84 235 1
84 239 1
84 243 1
84 244 1
84 246 1
84 251 1
85 10 1
85 11 1
85 13 1
85 17 1
85 22 1
85 23 1
85 24 1
85 25 1
85 28 1
85 35 1
85 39 1
85 42 1
85 46 1
85 51 1
85 53 1
85 54 1
85 55 1
85 57 1
85 58 1
85 59 1
85 62 1
85 65 1
85 71 1
85 73 1
85 74 1
85 75 1
85 78 1
85 79 1
85 87 1
85 89 1
85 92 1
85 94 1
85 99 1
85 102 1
85 103 1
85 105 1
85 109 1
85 112 1
85 115 1
85 116 1
85 117 1
85 118 1
85 119 1
85 120 1
85 121 1
85 134 1
85 136 1
85 138 1
85 139 1
85 141 1
85 143 1
85 144 1
85 151 1
85 153 1
85 156 1
85 158 1
85 159 1
85 161 1
85 162 1
85 168 1
85 170 1
85 173 1
85 176 1
85 178 1
85 182 1
85 185 1
85 187 1
85 190 1
85 191 1
85 193 1
85 196 1
85 198 1
85 199 1
85 200 1
85 203 1
85 204 1
85 205 1
85 208 1
85 210 1
85 211 1
85 214 1
85 215 1
85 216 1
85 218 1
85 219 1
85 220 1
85 223 1
85 224 1
85 232 1
85 240 1
85 245 1
85 247 1
85 248 1
85 252 1
85 253 1
86 0 1
86 1 1
86 50 1
86 59 1
86 60 1
86 67 1
86 70 1
86 83 1
86 101 1
86 135 1
86 166 1
86 180 1
86 197 1
86 199 1
86 231 1
86 235 1
86 250 1
87 10 1
87 11 1
87 13 1
87 17 1
87 22 1
87 23 1
87 24 1
87 25 1
87 28 1
87 35 1
87 39 1
87 42 1
87 46 1
87 51 1
87 53 1
87 54 1
87 55 1
87 57 1
87 58 1
87 59 1
87 62 1
87 65 1
87 71 1
87 73 1
87 74 1
87 75 1
87 78 1
87 79 1
87 85 1
87 89 1
87 92 1
87 94 1
87 99 1
87 102 1
87 103 1
87 105 1
87 109 1
87 112 1
87 115 1
87 116 1
87 117 1
87 118 1
87 119 1
87 120 1
87 121 1
87 134 1
87 136 1
87 138 1
87 139 1
87 141 1
87 143 1
87 144 1
87 151 1
87 153 1
87 156 1
87 158 1
87 159 1
87 161 1
87 162 1
87 168 1
87 170 1
87 173 1
87 176 1
87 178 1
87 182 1
87 185 1
87 187 1
87 190 1
87 191 1
87 193 1
87 196 1
87 198 1
87 199 1
87 200 1
87 203 1
87 204 1
87 205 1
87 208 1
87 210 1
87 211 1
87 214 1
87 215 1
87 216 1
87 218 1
87 219 1
87 220 1
87 223 1
87 224 1
87 232 1
87 240 1
87 245 1
87 247 1
87 248 1
87 252 1
87 253 1
88 1 1
88 5 1
88 6 1
88 7 1
88 8 1
88 10 1
88 12 1
88 13 1
88 18 1
88 19 1
88 20 1
88 21 1
88 29 1
88 30 1
88 31 1
88 33 1
88 34 1
88 46 1
88 47 1
88 50 1
88 58 1
88 63 1
88 64 1
88 66 1
88 74 1
88 84 1
88 92 1
88 95 1
88 96 1
88 97 1
88 100 1
88 101 1
88 113 1
88 123 1
88 124 1
88 126 1
88 129 1
88 147 1
88 148 1
88 149 1
88 164 1
88 171 1
88 172 1
88 181 1
88 184 1
88 186 1
88 189 1
88 192 1
88 193 1
88 194 1
88 199 1
88 201 1
88 202 1
88 233 1
88 234 1
88 235 1
88 239 1
88 243 1
88 244 1
88 246 1
88 251 1
89 10 1
89 11 1
89 13 1
89 17 1
89 22 1
89 23 1
89 24 1
89 25 1
89 28 1
89 35 1
89 39 1
89 42 1
89 46 1
89 51 1
89 53 1
89 54 1
89 55 1
89 57 1
89 58 1
89 59 1
89 62 1
89 65 1
89 71 1
89 73 1
89 74 1
89 75 1
89 78 1
89 79 1
89 85 1
89 87 1
89 92 1
89 94 1
89 99 1
89 102 1
89 103 1
89 105 1
89 109 1
89 112 1
89 115 1
89 116 1
89 117 1
89 118 1
89 119 1
89 120 1
89 121 1
89 134 1
89 136 1
89 138 1
89 139 1
89 141 1
89 143 1
89 144 1
89 151 1
89 153 1
89 156 1
89 158 1
89 159 1
89 161 1
89 162 1
89 168 1
89 170 1
89 173 1
89 176 1
89 178 1
89 182 1
89 185 1
89 187 1
89 190 1
89 191 1
89 193 1
89 196 1
89 198 1
89 199 1
89 200 1
89 203 1
89 204 1
89 205 1
89 208 1
89 210 1
89 211 1
89 214 1
89 215 1
89 216 1
89 218 1
89 219 1
89 220 1
89 223 1
89 224 1
89 232 1
89 240 1
89 245 1
89 247 1
89 248 1
89 252 1
89 253 1
90 4 1
90 12 1
90 14 1
90 15 1
90 26 1
90 32 1
90 36 1
90 37 1
90 40 1
90 41 1
90 48 1
90 56 1
90 61 1
90 69 1
90 72 1
90 80 1
90 82 1
90 91 1
90 93 1
90 98 1
90 107 1
90 110 1
90 122 1
90 125 1
90 127 1
90 128 1
90 132 1
90 137 1
90 145 1
90 146 1
90 152 1
90 155 1
90 157 1
90 163 1
90 165 1
90 167 1
90 176 1
90 179 1
90 188 1
90 195 1
90 199 1
90 206 1
90 212 1
90 217 1
90 228 1
90 232 1
90 235 1
90 236 1
90 237 1
90 238 1
90 242 1
90 249 1
91 4 1
91 12 1
91 14 1
91 15 1
91 26 1
91 32 1
91 36 1
91 37 1
91 40 1
91 41 1
91 48 1
91 56 1
91 61 1
91 69 1
91 72 1
91 80 1
91 82 1
91 90 1
91 93 1
91 98 1
91 107 1
91 110 1
91 122 1
91 125 1
91 127 1
91 128 1
91 132 1
91 137 1
91 145 1
91 146 1
91 152 1
91 155 1
91 157 1
91 163 1
91 165 1
91 167 1
91 176 1
91 179 1
91 188 1
91 195 1
91 199 1
91 206 1
91 212 1
91 217 1
91 228 1
91 232 1
91 235 1
91 236 1
91 237 1
91 238 1
91 242 1
91 249 1
92 0 1
92 1 2
92 2 1
92 3 1
92 5 1
92 6 1
92 7 1
92 8 1
92 9 1
92 10 3
92 11 1
92 12 1
92 13 3
92 16 1
92 17 1
92 18 1
92 19 1
92 20 1
92 21 1
92 22 1
92 23 1
92 24 1
92 25 1
92 27 1
92 28 1
92 29 1
92 30 1
92 31 1
92 33 1
92 34 1
92 35 1
92 38 1
92 39 1
92 42 1
92 43 1
92 44 1
92 45 1
92 46 3
92 47 2
92 49 1
92 50 2
92 51 1
92 53 1
92 54 1
92 55 1
92 57 2
92 58 3
92 59 1
92 62 1
92 63 1
92 64 1
92 65 1
92 66 1
92 68 1
92 71 1
92 73 1
92 74 2
92 75 1
92 76 1
92 77 1
